29	26
29	68
29	16
29	33
29	51
29	41
29	8
29	34
29	69
29	12
29	89
29	56
29	6
29	63
29	83
29	59
29	43
29	2
7	27
7	96
7	76
7	42
7	50
7	48
7	39
7	17
7	26
7	68
7	16
7	33
7	20
7	51
7	41
7	8
7	34
7	69
7	12
7	89
7	65
7	18
7	56
7	6
7	63
7	83
7	52
7	71
7	59
7	53
7	1
7	43
7	2
27	96
27	76
27	42
27	50
27	48
27	39
27	17
27	26
27	68
27	16
27	33
27	51
27	41
27	8
27	34
27	69
27	12
27	89
27	56
27	6
27	63
27	83
27	59
27	1
27	43
27	2
96	76
96	42
96	50
96	48
96	39
96	17
96	26
96	68
96	16
96	33
96	51
96	41
96	8
96	34
96	69
96	12
96	89
96	18
96	56
96	6
96	63
96	83
96	59
96	43
96	2
76	42
76	50
76	48
76	39
76	17
76	26
76	68
76	16
76	33
76	20
76	51
76	41
76	8
76	34
76	69
76	12
76	89
76	65
76	18
76	56
76	6
76	63
76	83
76	59
76	53
76	43
76	2
42	50
42	48
42	39
42	17
42	26
42	68
42	16
42	33
42	51
42	41
42	8
42	34
42	69
42	12
42	89
42	18
42	56
42	6
42	63
42	83
42	59
42	1
42	43
42	2
50	48
50	39
50	68
50	16
50	33
50	51
50	41
50	8
50	34
50	69
50	12
50	89
50	18
50	56
50	6
50	63
50	83
50	59
50	1
50	43
50	2
48	39
48	17
48	26
48	68
48	16
48	33
48	20
48	51
48	41
48	8
48	34
48	69
48	12
48	89
48	65
48	18
48	56
48	6
48	63
48	83
48	71
48	59
48	53
48	1
48	43
48	2
39	17
39	26
39	68
39	16
39	33
39	51
39	41
39	8
39	34
39	69
39	12
39	89
39	18
39	56
39	6
39	63
39	83
39	59
39	1
39	43
39	2
17	26
17	68
17	16
17	33
17	20
17	51
17	41
17	8
17	34
17	69
17	12
17	89
17	65
17	18
17	56
17	6
17	63
17	83
17	52
17	71
17	59
17	53
17	1
17	43
17	2
26	68
26	16
26	33
26	20
26	51
26	41
26	8
26	69
26	12
26	89
26	56
26	63
26	83
26	59
26	53
26	43
26	2
68	16
68	33
68	20
68	51
68	41
68	8
68	34
68	69
68	12
68	89
68	18
68	56
68	6
68	63
68	83
68	59
68	53
68	1
68	43
68	2
16	33
16	20
16	51
16	41
16	8
16	34
16	69
16	12
16	89
16	18
16	56
16	6
16	63
16	83
16	59
16	53
16	43
16	2
33	20
33	51
33	41
33	8
33	34
33	69
33	12
33	89
33	65
33	18
33	56
33	6
33	63
33	83
33	52
33	71
33	59
33	53
33	1
33	43
33	2
20	51
20	8
20	34
20	69
20	12
20	89
20	65
20	18
20	6
20	63
20	83
20	52
20	71
20	53
20	1
20	43
20	2
51	41
51	8
51	34
51	69
51	12
51	89
51	18
51	56
51	6
51	63
51	83
51	71
51	59
51	53
51	1
51	43
51	2
41	8
41	34
41	69
41	12
41	89
41	18
41	56
41	6
41	63
41	83
41	59
41	43
41	2
8	34
8	69
8	12
8	89
8	65
8	18
8	56
8	6
8	63
8	83
8	52
8	71
8	59
8	53
8	1
8	43
8	2
34	69
34	12
34	89
34	65
34	18
34	56
34	6
34	63
34	83
34	52
34	71
34	59
34	53
34	1
34	43
34	2
69	12
69	89
69	65
69	18
69	56
69	6
69	63
69	83
69	71
69	59
69	53
69	1
69	43
69	2
12	89
12	18
12	56
12	6
12	63
12	83
12	59
12	53
12	1
12	43
12	2
89	18
89	56
89	6
89	63
89	83
89	59
89	1
89	43
89	2
65	18
65	6
65	83
65	52
65	71
65	53
65	1
65	2
18	56
18	6
18	63
18	83
18	52
18	71
18	53
18	1
18	43
18	2
56	6
56	63
56	83
56	59
56	1
56	43
56	2
6	63
6	83
6	52
6	71
6	59
6	53
6	1
6	43
6	2
63	83
63	59
63	43
63	2
83	52
83	71
83	59
83	53
83	1
83	43
83	2
52	71
52	53
52	1
52	2
71	53
71	1
71	2
59	43
59	2
53	1
53	2
1	2
43	2
5	78
5	67
5	31
5	85
5	24
5	82
5	11
5	47
5	55
5	60
5	64
5	86
5	87
5	10
5	28
5	61
5	97
5	57
5	30
5	98
5	90
62	80
62	38
62	88
62	22
62	40
62	72
62	25
62	14
62	9
62	3
62	73
62	75
62	37
62	77
62	45
80	38
80	88
80	22
80	40
80	14
80	9
80	3
80	77
19	67
19	79
19	36
78	67
78	31
78	74
78	85
78	24
78	15
78	82
78	70
78	4
78	75
78	11
78	47
78	37
78	55
78	60
78	64
78	81
78	86
78	49
78	87
78	10
78	28
78	61
78	97
78	44
78	45
78	57
78	30
78	32
78	98
78	90
67	31
67	74
67	85
67	24
67	15
67	82
67	79
67	70
67	4
67	11
67	47
67	37
67	55
67	60
67	64
67	36
67	86
67	49
67	87
67	10
67	28
67	61
67	97
67	44
67	57
67	30
67	32
67	98
67	90
31	74
31	88
31	85
31	24
31	15
31	82
31	25
31	73
31	4
31	75
31	11
31	47
31	37
31	55
31	60
31	64
31	81
31	86
31	77
31	49
31	87
31	10
31	28
31	61
31	97
31	44
31	45
31	57
31	30
31	32
31	98
31	90
38	88
38	22
38	40
38	72
38	25
38	14
38	9
38	3
38	73
38	75
38	77
38	49
38	45
74	88
74	85
74	24
74	15
74	82
74	72
74	25
74	70
74	73
74	4
74	75
74	11
74	47
74	37
74	55
74	60
74	64
74	81
74	86
74	77
74	49
74	87
74	10
74	28
74	61
74	97
74	44
74	45
74	57
74	30
74	32
74	98
74	90
88	22
88	72
88	25
88	14
88	9
88	73
88	75
88	37
88	36
88	77
88	49
88	44
88	45
88	32
22	72
22	79
22	25
22	14
22	9
22	3
22	73
22	75
22	36
22	77
22	45
40	9
40	3
85	24
85	15
85	82
85	70
85	4
85	11
85	47
85	37
85	55
85	60
85	64
85	86
85	49
85	87
85	10
85	28
85	61
85	97
85	44
85	57
85	30
85	32
85	98
85	90
24	15
24	82
24	70
24	4
24	11
24	47
24	55
24	60
24	64
24	86
24	87
24	10
24	28
24	61
24	97
24	44
24	57
24	30
24	32
24	98
24	90
15	82
15	25
15	70
15	4
15	75
15	11
15	47
15	37
15	55
15	60
15	64
15	81
15	86
15	49
15	87
15	10
15	28
15	61
15	97
15	44
15	45
15	57
15	30
15	32
15	98
15	90
82	4
82	75
82	11
82	47
82	37
82	55
82	60
82	64
82	81
82	86
82	49
82	87
82	10
82	28
82	61
82	97
82	44
82	57
82	30
82	32
82	98
82	90
72	25
72	14
72	9
72	73
72	75
72	37
72	81
72	77
72	49
72	44
72	45
72	32
79	25
79	70
79	60
79	36
79	90
25	14
25	70
25	9
25	73
25	4
25	75
25	47
25	37
25	60
25	36
25	81
25	77
25	49
25	28
25	61
25	44
25	45
25	32
25	98
25	90
14	9
14	73
14	75
14	37
14	77
14	45
70	4
70	11
70	47
70	60
70	36
70	86
70	49
70	10
70	28
70	61
70	97
70	44
70	57
70	32
70	98
70	90
9	3
9	73
9	75
9	77
9	45
73	75
73	37
73	81
73	77
73	49
73	44
73	45
73	32
4	75
4	11
4	47
4	37
4	55
4	60
4	64
4	86
4	49
4	87
4	10
4	28
4	61
4	97
4	44
4	57
4	30
4	32
4	98
4	90
75	47
75	37
75	60
75	81
75	77
75	49
75	10
75	28
75	61
75	44
75	45
75	30
75	32
75	98
75	90
11	47
11	37
11	55
11	60
11	64
11	86
11	49
11	87
11	10
11	28
11	61
11	97
11	44
11	57
11	30
11	32
11	98
11	90
47	37
47	55
47	60
47	64
47	36
47	81
47	86
47	49
47	87
47	10
47	28
47	61
47	97
47	44
47	45
47	57
47	30
47	32
47	98
47	90
37	55
37	60
37	81
37	86
37	77
37	49
37	87
37	10
37	28
37	61
37	97
37	44
37	45
37	57
37	30
37	32
37	98
37	90
55	60
55	64
55	81
55	86
55	87
55	10
55	28
55	61
55	97
55	44
55	57
55	30
55	32
55	98
55	90
60	64
60	36
60	81
60	86
60	77
60	49
60	87
60	10
60	28
60	61
60	97
60	44
60	45
60	57
60	30
60	32
60	98
60	90
64	86
64	87
64	10
64	28
64	61
64	97
64	44
64	57
64	30
64	32
64	98
64	90
36	90
81	86
81	87
81	28
81	61
81	97
81	44
81	45
81	30
81	32
81	98
81	90
86	49
86	87
86	10
86	28
86	61
86	97
86	44
86	57
86	30
86	32
86	98
86	90
77	49
77	44
77	45
77	32
49	87
49	10
49	28
49	61
49	97
49	44
49	45
49	57
49	30
49	32
49	98
49	90
87	10
87	28
87	61
87	97
87	44
87	45
87	57
87	30
87	32
87	98
87	90
10	28
10	61
10	97
10	44
10	45
10	57
10	30
10	32
10	98
10	90
28	61
28	97
28	44
28	45
28	57
28	30
28	32
28	98
28	90
61	97
61	44
61	45
61	57
61	30
61	32
61	98
61	90
97	44
97	45
97	57
97	30
97	32
97	98
97	90
44	45
44	57
44	30
44	32
44	98
44	90
45	30
45	32
45	98
45	90
57	30
57	32
57	98
57	90
30	32
30	98
30	90
32	98
32	90
98	90
84	36
66	62
66	38
66	36
93	62
93	38
93	36
54	36
23	62
23	38
23	36
21	62
21	38
21	36
91	62
91	38
91	36
62	92
62	94
62	13
62	58
62	29
62	7
62	27
62	96
62	76
62	42
62	50
62	48
62	39
62	26
62	68
62	16
62	33
62	51
62	41
62	8
62	69
62	12
62	89
62	56
62	63
62	83
62	59
62	43
62	2
35	36
92	38
92	36
94	38
94	36
13	38
13	36
46	36
58	38
38	29
38	27
38	96
38	76
38	42
38	50
38	48
38	39
38	26
38	68
38	16
38	33
38	51
38	41
38	8
38	69
38	12
38	89
38	56
38	63
38	83
38	59
38	43
7	36
76	36
50	36
48	36
17	36
16	36
33	36
36	20
36	51
36	8
36	34
36	69
36	12
36	6
36	83
36	52
36	71
36	53
36	1
36	2
19	65
67	65
31	18
22	65
22	18
79	65
79	18
9	18
60	65
65	10
65	90
18	45
84	67
84	88
84	22
84	25
84	70
84	9
84	75
84	47
84	60
84	77
84	49
84	45
84	90
66	80
66	88
66	22
66	14
66	9
66	75
66	77
66	45
93	80
93	88
93	22
93	25
93	9
93	77
54	67
54	88
54	22
54	25
54	9
54	77
54	49
54	90
23	80
23	22
23	9
23	3
23	45
21	80
21	88
21	22
21	25
21	9
21	3
21	77
91	80
91	88
91	22
91	25
91	14
91	9
91	3
91	75
91	77
91	45
35	67
35	4
35	47
92	80
92	88
92	22
92	25
92	14
92	9
92	3
92	75
92	77
92	45
80	94
80	13
80	58
80	29
80	7
80	27
80	96
80	50
80	48
80	39
80	26
80	68
80	16
80	33
80	51
80	41
80	8
80	69
80	89
80	56
80	63
80	83
80	59
80	43
80	2
94	67
94	88
94	22
94	25
94	9
94	75
94	77
13	88
13	22
13	25
13	14
13	9
13	3
13	77
46	67
46	70
78	20
78	52
78	71
78	53
78	1
58	88
58	22
58	25
58	14
58	9
58	3
58	75
58	77
58	45
67	7
67	34
67	52
67	71
67	53
67	1
31	7
31	20
31	34
31	6
31	52
31	71
31	53
31	1
74	7
74	34
74	6
74	52
74	71
74	53
74	1
88	29
88	7
88	27
88	96
88	50
88	48
88	39
88	17
88	26
88	68
88	16
88	33
88	51
88	41
88	8
88	34
88	69
88	89
88	56
88	6
88	63
88	83
88	59
88	43
88	2
22	29
22	7
22	27
22	96
22	50
22	48
22	39
22	17
22	26
22	68
22	16
22	33
22	20
22	51
22	41
22	8
22	34
22	69
22	89
22	56
22	6
22	63
22	83
22	59
22	1
22	43
22	2
29	25
29	14
29	9
29	3
29	75
29	77
29	45
7	25
7	9
7	75
7	47
7	60
7	77
7	49
7	44
7	45
7	32
7	90
27	25
27	9
27	75
27	77
96	25
96	9
96	75
96	77
85	52
85	71
85	1
24	52
24	71
15	52
15	71
25	48
25	39
25	17
25	26
25	68
25	16
25	33
25	20
25	51
25	41
25	8
25	34
25	69
25	89
25	56
25	6
25	63
25	83
25	59
25	1
25	43
25	2
14	39
14	26
14	68
14	16
14	51
14	41
14	8
14	89
14	56
14	63
14	59
14	43
50	9
50	75
50	45
70	17
70	20
70	71
70	53
9	48
9	39
9	17
9	26
9	68
9	16
9	33
9	20
9	51
9	41
9	8
9	34
9	69
9	89
9	56
9	6
9	63
9	83
9	59
9	43
9	2
48	75
48	77
48	49
3	39
3	51
3	41
3	89
3	56
3	63
3	59
4	71
39	75
39	77
39	45
75	68
75	51
75	41
75	8
75	69
75	89
75	56
75	6
75	63
75	83
75	59
75	43
17	77
26	77
11	52
11	71
47	20
47	34
47	52
47	71
47	53
47	1
37	20
37	8
37	89
68	77
55	52
55	71
16	77
16	45
60	20
60	34
60	6
60	52
60	71
60	53
60	1
64	52
64	71
33	77
36	65
36	18
20	49
20	10
20	98
20	90
51	77
51	45
41	77
41	45
8	77
8	45
34	77
34	49
34	45
34	90
86	52
86	71
86	1
69	77
69	49
69	45
89	77
89	49
89	45
89	32
56	77
56	45
77	6
77	63
77	83
77	59
77	43
49	6
49	83
49	52
49	71
49	53
49	1
49	43
6	45
6	90
87	52
87	71
87	1
10	52
10	71
28	52
28	71
63	45
83	45
61	71
97	52
97	71
52	44
52	45
52	57
52	30
52	32
52	98
52	90
71	44
71	57
71	30
71	32
71	98
71	90
59	45
45	1
45	43
53	98
53	90
1	32
1	98
1	90
76	72
76	79
76	73
42	72
42	73
79	12
73	12
80	76
80	42
80	12
22	76
22	42
22	12
76	9
42	9
9	12
19	20
72	6
79	68
79	20
79	6
79	1
73	68
73	6
42	3
3	12
84	79
66	79
93	79
54	79
23	79
21	79
91	79
35	79
92	79
94	72
94	79
13	79
46	79
88	76
88	42
88	12
7	72
7	79
27	79
76	25
76	14
76	75
76	77
76	45
42	25
42	14
42	75
42	77
42	45
72	48
72	39
72	41
72	89
72	43
79	48
79	26
79	16
79	33
79	51
79	8
79	34
79	69
79	89
79	56
79	83
79	52
79	71
79	53
79	43
79	2
25	12
14	12
75	12
12	77
12	45
19	17
73	17
54	19
54	73
35	19
46	19
19	2
58	40
58	73
23	40
23	73
91	73
92	73
13	73
29	40
29	73
40	59
79	17
73	39
73	51
73	41
73	8
73	69
73	89
73	56
73	63
73	83
73	59
73	43
19	34
23	19
19	7
19	83
73	16
